MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Sale Type,SalePrice,PropertyAge,PropertyModAge,GarageAge
90,RL,60.0,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,896.0,GasA,TA,Y,SBrkr,896,896,1792,0.0,2,2,TA,8,Typ,0,None,None,None,0.0,0.0,None,None,Y,32,45,Sep,WD ,11.820410164718188,35,35,0.0
120,RL,48.0,5911,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,Ex,TA,PConc,Ex,TA,No,GLQ,472.0,Unf,1560.0,GasA,Ex,Y,SBrkr,1565,0,1565,1.0,2,0,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,556.0,TA,TA,Y,196,56,Mar,WD ,12.551433829568632,1,1,1.0
20,RL,73.0,8987,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,None,Unf,0.0,Unf,1595.0,GasA,Ex,Y,SBrkr,1595,0,1595,0.0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,880.0,TA,TA,Y,144,0,May,WD ,12.308177868467327,5,4,5.0
20,RL,64.0,17871,Pave,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1680.0,GasA,Gd,Y,SBrkr,1680,0,1680,0.0,2,0,Gd,7,Typ,0,None,Attchd,Unf,2.0,628.0,TA,TA,Y,152,0,Jun,WD ,12.043553716032399,12,11,11.0
20,RL,77.0,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,Gable,CompShg,HdBoard,HdBoard,None,0.0,Fa,TA,CBlock,TA,Fa,No,BLQ,872.0,Rec,1040.0,GasA,Gd,Y,SBrkr,1040,0,1040,1.0,1,0,TA,6,Min1,1,Po,Attchd,RFn,2.0,480.0,TA,TA,Y,0,0,May,WD ,12.0015054797889,42,42,42.0
60,RL,65.0,12257,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,56.0,ALQ,1318.0,GasA,Ex,Y,SBrkr,1328,1203,2531,0.0,2,1,Gd,9,Typ,1,TA,Attchd,RFn,3.0,752.0,TA,TA,Y,222,98,Nov,WD ,12.577636201962656,12,12,12.0
60,RL,82.0,9044,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,Unf,1325.0,GasA,Ex,Y,SBrkr,1335,1203,2538,0.0,2,1,Gd,8,Typ,1,TA,Attchd,RFn,3.0,933.0,TA,TA,Y,198,92,May,WD ,12.706847933442663,11,10,11.0
160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,BLQ,254.0,Unf,483.0,GasA,TA,Y,SBrkr,483,504,987,1.0,1,1,TA,5,Typ,0,None,Detchd,Unf,1.0,264.0,TA,TA,Y,0,0,Jul,WD ,11.617285480294472,36,36,36.0
60,RL,45.0,9468,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,TA,TA,PConc,Gd,TA,Mn,GLQ,639.0,Unf,840.0,GasA,Ex,Y,SBrkr,840,915,1755,1.0,2,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,530.0,TA,TA,Y,176,73,Aug,WD ,12.273731294003989,7,7,7.0
20,RL,102.0,9373,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,Rec,500.0,LwQ,1152.0,GasA,TA,Y,SBrkr,1152,0,1152,0.0,1,1,TA,6,Typ,0,None,Detchd,Unf,2.0,636.0,TA,TA,Y,0,0,May,WD ,11.831379196088763,55,55,37.0
60,FV,70.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,622.0,Unf,926.0,GasA,Ex,Y,SBrkr,1016,868,1884,1.0,2,1,Ex,7,Typ,1,Ex,Attchd,RFn,2.0,581.0,TA,TA,Y,0,35,Jun,WD ,12.392137188602963,6,6,6.0
60,RL,107.0,10186,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674.0,Unf,750.0,GasA,Ex,Y,SBrkr,1061,862,1923,1.0,2,1,Gd,8,Typ,1,TA,Attchd,RFn,2.0,564.0,TA,TA,Y,240,39,Jun,WD ,12.154779351142624,18,18,18.0
20,RL,90.0,11664,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1234.0,Unf,1569.0,GasA,Ex,Y,SBrkr,1611,0,1611,1.0,2,0,Gd,6,Typ,0,None,Attchd,RFn,3.0,1231.0,TA,TA,Y,262,93,Sep,WD ,12.429216196844383,7,7,7.0
20,RL,90.0,10768,Pave,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157.0,Unf,1437.0,GasA,TA,Y,SBrkr,1437,0,1437,1.0,2,0,Gd,6,Typ,1,Fa,Attchd,RFn,2.0,528.0,TA,TA,Y,0,21,Jul,WD ,12.292250341771226,31,3,31.0
60,RL,78.0,10530,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,Gd,TA,PConc,Gd,TA,No,GLQ,819.0,Unf,1148.0,GasA,Ex,Y,SBrkr,1091,984,2075,1.0,2,1,Gd,8,Typ,1,Gd,Attchd,Unf,2.0,473.0,TA,TA,Y,235,86,Aug,WD ,12.449018824140563,14,14,14.0
20,RL,50.0,14859,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1670.0,GasA,Ex,Y,SBrkr,1670,0,1670,0.0,2,0,Gd,7,Typ,1,Gd,Attchd,RFn,3.0,690.0,TA,TA,Y,144,60,Aug,New,12.388394202324129,0,0,0.0
20,RL,93.0,10481,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,2140.0,GasA,Ex,Y,SBrkr,2140,0,2140,0.0,2,1,Gd,8,Typ,0,None,Attchd,Fin,3.0,894.0,TA,TA,Y,136,32,Jun,New,12.793859310432293,1,0,1.0
80,RL,85.0,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633.0,Unf,1219.0,GasA,Gd,Y,SBrkr,1265,0,1265,0.0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,502.0,TA,TA,Y,0,92,Oct,WD ,12.100156419938624,43,9,43.0
50,RL,138.0,18030,Pave,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,152.0,BLQ,1598.0,GasA,TA,Y,SBrkr,1636,971,3086,0.0,3,0,Ex,12,Maj1,1,Gd,None,None,0.0,0.0,None,None,Y,122,0,Mar,WD ,12.20856952572876,61,13,0.0
50,RM,50.0,5925,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,600.0,Grav,Fa,N,SBrkr,600,368,968,0.0,1,0,TA,6,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,0,May,WD ,10.542706391070517,99,59,0.0
20,RL,79.0,6718,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,250.0,Unf,1267.0,GasA,Ex,Y,SBrkr,1312,0,1312,0.0,2,0,Gd,5,Typ,0,None,Attchd,Unf,2.0,471.0,TA,TA,Y,256,28,Jan,WD ,12.103486056755072,6,6,6.0
90,RL,67.0,11855,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,1168.0,GasA,Ex,Y,SBrkr,1168,1619,2787,2.0,4,2,TA,8,Typ,2,TA,BuiltIn,Fin,4.0,820.0,TA,TA,Y,312,0,Oct,WD ,12.504323669331189,9,9,9.0
60,RL,63.0,12394,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,847.0,GasA,Ex,Y,SBrkr,847,886,1733,0.0,2,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2.0,433.0,TA,TA,Y,100,48,Oct,WD ,12.323855681186558,4,4,4.0
50,RM,50.0,7000,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,375.0,Unf,720.0,GasA,Gd,Y,FuseA,720,495,1215,0.0,1,0,Gd,6,Typ,0,None,Detchd,Fin,2.0,720.0,TA,TA,Y,0,0,May,WD ,11.856515169360305,67,57,42.0
20,RL,87.0,10367,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1015.0,Unf,1739.0,GasA,Ex,Y,SBrkr,1743,0,1743,1.0,2,0,Ex,8,Typ,1,Gd,Attchd,RFn,3.0,927.0,TA,TA,Y,168,45,Jun,ConLI,12.721885810807203,1,1,1.0
20,RL,38.0,15240,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,198.0,Rec,1026.0,GasA,Ex,Y,SBrkr,1026,0,1026,1.0,1,1,TA,5,Typ,0,None,Attchd,Unf,1.0,308.0,TA,TA,Y,316,85,Jun,WD ,11.918390573078392,33,6,33.0
20,RL,68.0,50271,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,Unf,1842.0,GasA,Gd,Y,SBrkr,1842,0,1842,2.0,0,1,Gd,5,Typ,1,Gd,Attchd,Fin,3.0,894.0,TA,TA,Y,857,72,Nov,WD ,12.86099861326992,25,19,25.0
60,RL,85.0,13600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,454.0,Unf,768.0,GasA,TA,Y,SBrkr,1186,800,1986,0.0,2,1,TA,7,Typ,3,Fa,Attchd,Unf,2.0,486.0,TA,TA,Y,0,42,Oct,WD ,12.230765258120545,44,19,44.0
20,RL,64.0,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,1187.0,GasA,Ex,Y,SBrkr,1208,0,1208,1.0,2,0,Gd,6,Typ,0,None,Attchd,RFn,2.0,632.0,TA,TA,Y,105,61,Feb,WD ,12.235631447771718,4,4,4.0
20,RL,63.0,8500,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1422.0,GasA,Ex,Y,SBrkr,1422,0,1422,0.0,2,0,Gd,7,Typ,0,None,Attchd,RFn,2.0,626.0,TA,TA,Y,192,60,Nov,WD ,12.098487434850236,3,3,3.0
20,RL,67.0,8877,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836.0,Unf,836.0,GasA,TA,Y,FuseF,1220,0,1220,0.0,1,0,TA,6,Typ,0,None,Detchd,Unf,2.0,396.0,TA,TA,Y,0,0,Apr,COD,11.532728092266408,55,55,55.0
20,RL,80.0,15611,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,767.0,LwQ,1126.0,GasA,TA,Y,SBrkr,1126,0,1126,0.0,2,0,Ex,6,Typ,0,None,Attchd,RFn,2.0,540.0,TA,TA,Y,180,0,Mar,WD ,12.072541252905651,31,31,31.0
20,RL,70.0,13300,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,1015.0,GasA,Gd,Y,SBrkr,1384,0,1384,1.0,1,0,TA,6,Min1,0,None,Attchd,Unf,2.0,896.0,TA,TA,Y,75,0,Jun,WD ,11.976659481202368,50,5,5.0
20,RL,65.0,6500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,BLQ,1033.0,Unf,1127.0,GasA,TA,Y,SBrkr,1127,0,1127,0.0,1,1,TA,6,Typ,1,Po,Detchd,Unf,2.0,480.0,TA,TA,Y,0,0,May,WD ,11.813030057420567,32,32,17.0
50,RL,75.0,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444.0,Unf,994.0,GasA,Gd,Y,SBrkr,1216,639,1855,0.0,2,0,TA,7,Typ,0,None,Attchd,Unf,1.0,325.0,TA,TA,Y,182,0,Oct,WD ,11.82700601127654,52,34,52.0
20,RL,65.0,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,912.0,GasA,TA,Y,SBrkr,1236,0,1236,0.0,1,0,TA,6,Typ,1,TA,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,Jun,WD ,11.813030057420567,45,12,45.0
60,RL,82.0,9430,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,Unf,1252.0,GasA,Ex,Y,SBrkr,1268,1097,2365,1.0,2,1,Gd,8,Typ,1,Gd,Attchd,RFn,3.0,856.0,TA,TA,Y,0,128,Jul,WD ,12.727838209334498,10,10,10.0
60,RL,80.0,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619.0,Unf,1054.0,GasA,TA,Y,SBrkr,1512,1142,2654,1.0,2,1,Gd,9,Typ,1,Gd,Attchd,Unf,2.0,619.0,TA,TA,Y,0,65,Aug,WD ,12.429216196844383,38,22,38.0
60,RL,80.0,14311,Pave,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,Gd,TA,PConc,Gd,TA,No,GLQ,1023.0,Unf,1236.0,GasA,Ex,Y,SBrkr,1236,1104,2340,1.0,2,1,Gd,9,Typ,1,Gd,Attchd,RFn,3.0,787.0,TA,TA,Y,192,180,Jun,WD ,12.631340380934517,12,12,12.0
90,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,1200.0,GasA,TA,Y,SBrkr,1200,0,1200,3.0,3,0,TA,5,Typ,0,None,None,None,0.0,0.0,None,None,Y,120,0,Mar,WD ,12.095141084822892,22,21,0.0
160,FV,34.0,3604,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,689.0,GasA,Ex,Y,SBrkr,703,689,1392,0.0,2,0,Gd,5,Typ,0,None,Detchd,Unf,2.0,540.0,TA,TA,Y,0,102,Feb,WD ,11.891361900690473,1,1,1.0
50,RM,60.0,10320,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,1138.0,GasA,Gd,Y,SBrkr,1138,1042,2180,0.0,1,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,720.0,TA,TA,N,0,0,May,WD ,11.9891596439666,92,57,1.0
20,RL,80.0,10603,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,1200.0,Unf,1610.0,GasA,Gd,Y,SBrkr,1610,0,1610,1.0,2,0,Gd,6,Typ,2,TA,Attchd,RFn,2.0,480.0,TA,TA,Y,168,68,Feb,WD ,12.230765258120545,33,9,33.0
120,RL,42.0,4084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,1277.0,GasA,Gd,Y,SBrkr,1501,0,1501,1.0,2,0,Gd,6,Typ,1,TA,Attchd,Fin,2.0,512.0,TA,TA,Y,240,0,Jul,WD ,12.394624752074764,22,22,22.0
20,RL,61.0,7943,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,903.0,Unf,1029.0,GasA,Gd,Y,SBrkr,1029,0,1029,1.0,1,0,TA,5,Typ,0,None,Attchd,Unf,1.0,261.0,TA,TA,Y,64,0,Apr,WD ,11.682668239557323,46,46,46.0
80,RL,92.0,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300.0,Rec,1062.0,GasA,Ex,Y,FuseF,1352,0,1352,0.0,1,0,Gd,6,Min2,0,None,BuiltIn,Unf,1.0,288.0,TA,TA,Y,168,0,Jul,WD ,11.77528972943772,48,48,48.0
30,RM,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,808.0,GasA,Ex,Y,SBrkr,1072,0,1072,0.0,1,0,TA,5,Typ,2,Gd,Detchd,Unf,2.0,379.0,TA,TA,Y,0,0,May,WD ,11.77528972943772,67,57,67.0
60,RL,82.0,16052,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,Unf,1850.0,GasA,Ex,Y,SBrkr,1850,848,2698,1.0,2,1,Ex,11,Typ,1,Gd,Attchd,RFn,3.0,736.0,TA,TA,Y,250,0,Jul,New,13.190022025878143,0,0,0.0
20,RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,LwQ,140.0,BLQ,912.0,GasA,Gd,Y,SBrkr,912,0,912,0.0,1,0,TA,6,Typ,0,None,Attchd,Unf,1.0,252.0,TA,TA,Y,0,0,Oct,WD ,11.719939634354555,47,47,47.0
90,RL,65.0,6012,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,None,None,None,None,0.0,None,0.0,GasA,TA,N,SBrkr,1152,0,1152,0.0,2,0,TA,6,Typ,0,None,None,None,0.0,0.0,None,None,N,0,0,Jun,WD ,11.314474526246391,53,53,0.0
75,RM,53.0,5350,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,116.0,Unf,624.0,GasA,Ex,Y,SBrkr,730,720,1450,0.0,1,0,TA,7,Typ,0,None,Detchd,Unf,1.0,288.0,TA,TA,Y,0,192,Mar,WD ,11.790557201568507,88,43,73.0
30,RL,60.0,5400,Pave,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,1073.0,GasA,Ex,Y,SBrkr,1073,0,1073,0.0,1,0,TA,4,Typ,0,None,Detchd,Unf,1.0,326.0,TA,TA,Y,0,0,Dec,WD ,11.594321103174222,85,38,38.0
20,RL,70.0,9535,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,1176.0,GasA,TA,Y,SBrkr,1458,0,1458,1.0,1,1,TA,7,Typ,1,TA,Attchd,Unf,2.0,512.0,TA,TA,Y,284,0,Jul,WD ,12.013700752882718,39,39,39.0
20,RL,65.0,7441,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1461.0,GasA,Ex,Y,SBrkr,1486,0,1486,0.0,2,0,Gd,7,Typ,0,None,Attchd,RFn,2.0,566.0,TA,TA,Y,0,32,Jun,WD ,12.106252310247962,1,1,1.0
80,RL,88.0,15400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,Unf,0.0,Unf,552.0,GasA,TA,Y,SBrkr,904,611,1774,0.0,2,0,TA,8,Typ,1,TA,Attchd,Unf,1.0,384.0,TA,TA,Y,290,40,Jul,WD ,12.013700752882718,48,48,48.0
50,RL,68.0,10544,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,476.0,Unf,864.0,GasA,TA,Y,SBrkr,864,615,1479,0.0,2,0,TA,8,Typ,0,None,Attchd,Fin,1.0,275.0,TA,TA,Y,287,0,Apr,WD ,11.9891596439666,41,41,41.0
20,RL,85.0,10936,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1504.0,GasA,Ex,Y,SBrkr,1504,0,1504,0.0,2,0,Gd,7,Typ,0,None,Attchd,Fin,2.0,510.0,TA,TA,Y,144,0,Sep,New,12.201060103706629,0,0,0.0
60,RL,80.0,11316,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,817.0,GasA,Ex,Y,SBrkr,824,1070,1894,1.0,2,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2.0,510.0,TA,TA,Y,0,40,Feb,WD ,12.277928082630602,8,7,8.0
